email_id,campaign_id,emails_sent,emails_opened,emails_clicked,unsubscribes
955,955,27429,10838,755,441
956,956,38554,10965,2896,623
957,957,8779,3899,921,47
958,958,27439,7510,1421,137
959,959,6956,2695,783,145
960,960,34314,10935,2336,562
961,961,23338,6044,384,246
962,962,30783,7683,1858,615
963,963,47966,16651,3812,376
964,964,44182,9566,1294,1137
965,965,20135,6328,907,154
966,966,11758,3500,894,277
967,967,27818,5065,1026,269
968,968,26748,5742,1470,261
969,969,23146,4220,648,651
970,970,45049,14714,3576,732
971,971,44152,14428,2540,1284
972,972,1284,396,24,36
973,973,39346,11602,2054,1102
974,974,12613,4509,421,320
975,975,7786,2072,414,210
976,976,34037,14105,2181,688
977,977,46384,17566,2079,1349
978,978,20278,5796,483,310
979,979,46876,19497,3471,1222
980,980,36901,15063,3433,1047
981,981,42456,9136,935,970
982,982,45997,11664,2543,1358
983,983,43604,19297,1822,809
984,984,42738,10544,831,590
985,985,32481,10551,3014,739
986,986,45187,16916,4404,548
987,987,28681,11257,2033,161
988,988,10524,1746,112,122
989,989,11547,5139,1134,100
990,990,5065,1809,223,120
991,991,3117,802,130,63
992,992,45271,16833,4481,1066
993,993,37783,10075,1790,941
994,994,46621,11016,2380,1312
995,995,26398,7258,1792,584
996,996,37184,6177,1457,374
997,997,30036,11984,3330,679
998,998,43443,11309,2228,1019
999,999,13875,5311,1545,171
1000,1000,12627,5619,385,366
1001,1001,49174,14956,2158,772
1002,1002,37477,8592,775,980
1003,1003,1369,341,77,12
1004,1004,11073,4745,945,269
1005,1005,41984,14051,3027,724
1006,1006,38530,12138,828,874
1007,1007,35432,7652,734,237
1008,1008,34104,6746,1253,514
1009,1009,23898,5170,534,317
1010,1010,24645,5867,1687,504
1011,1011,32120,14421,3690,948
1012,1012,1576,290,39,17
1013,1013,43091,14397,2955,1248
1014,1014,45731,19010,2762,1138
1015,1015,8430,2240,414,101
1016,1016,34873,13831,1988,874
1017,1017,30200,8940,1109,642
1018,1018,21992,6689,1920,201
1019,1019,36256,11237,2323,372
1020,1020,42255,16144,4298,659
1021,1021,7810,1653,425,210
1022,1022,49586,18969,4014,1412
1023,1023,49948,17772,994,1144
1024,1024,3482,613,38,86
1025,1025,37574,6430,1642,1043
1026,1026,27714,7383,1532,438
1027,1027,2106,561,44,10
1028,1028,48204,16172,3864,946
1029,1029,46933,18983,2646,824
1030,1030,19994,7719,967,143
1031,1031,29683,7848,2005,171
1032,1032,11244,3486,293,166
1033,1033,36764,8767,1828,457
1034,1034,48797,16804,4862,257
1035,1035,37377,7191,434,722
1036,1036,26826,8346,2393,338
1037,1037,49590,20880,2838,759
1038,1038,43331,17568,1504,415
1039,1039,41428,16588,1635,394
1040,1040,38178,15487,4070,1080
1041,1041,36969,10661,1998,453
1042,1042,5414,1219,121,105
1043,1043,22682,5832,1270,246
1044,1044,19686,6611,1818,254
1045,1045,30533,7587,1630,681
1046,1046,10987,3512,495,141
1047,1047,29069,5831,748,716
1048,1048,47674,17732,2819,1239
1049,1049,9801,3468,460,166
1050,1050,30186,7776,982,567
1051,1051,12519,4302,303,150
1052,1052,10175,4246,420,237
1053,1053,42066,7274,500,229
1054,1054,34238,11623,2942,666
1055,1055,39668,8482,501,456
1056,1056,36368,10606,2585,514
1057,1057,15634,6526,1288,413
1058,1058,9774,2828,502,145
1059,1059,33910,5194,569,986
1060,1060,41241,14650,3505,350
1061,1061,11434,2329,668,245
1062,1062,10581,3923,670,147
1063,1063,15340,5805,626,178
1064,1064,16336,2660,270,452
1065,1065,24674,6573,1836,667
1066,1066,3615,1605,210,81
1067,1067,35168,11959,1415,828
1068,1068,38921,12194,1139,830
1069,1069,24940,8138,2234,173
1070,1070,17487,4597,1272,313
1071,1071,24127,9534,1299,598
1072,1072,40597,6169,1668,649
1073,1073,16072,2782,586,165
1074,1074,13249,2612,523,336
1075,1075,44326,9711,2454,1019
1076,1076,32556,11478,1948,643
1077,1077,43418,17367,965,263
1078,1078,38584,12644,1058,687
1079,1079,38504,7472,684,1080
1080,1080,34858,15249,3047,665
1081,1081,2220,918,212,56
1082,1082,6619,1422,286,111
1083,1083,32566,6551,1687,652
1084,1084,39184,15522,1481,842
1085,1085,18335,3672,812,514
1086,1086,40094,13117,1409,586
1087,1087,8115,1257,227,225
1088,1088,45850,12651,1105,339
1089,1089,32186,13533,2705,867
1090,1090,35827,10783,855,611
1091,1091,9541,4012,741,47
1092,1092,45470,15676,2829,648
1093,1093,3846,1381,217,109
1094,1094,32596,12610,1832,642
1095,1095,49587,20943,5430,962
1096,1096,28884,5492,929,312
1097,1097,6493,1525,410,98
1098,1098,13387,2030,478,69
1099,1099,35245,6532,338,752
1100,1100,46073,18027,2743,353
1101,1101,28923,9992,1133,762
1102,1102,28758,9185,1864,856
1103,1103,27047,10182,1560,665
1104,1104,32619,6641,1260,557
1105,1105,21096,6820,1661,315
1106,1106,10048,4084,877,238
1107,1107,30268,11651,3347,227
1108,1108,34314,9270,1247,643
1109,1109,46682,16589,1045,687
1110,1110,42672,6468,470,368
1111,1111,40337,11319,747,425
1112,1112,6245,2077,480,176
1113,1113,27256,9108,1641,621
1114,1114,40155,6715,1634,376
1115,1115,33398,9407,944,715
1116,1116,34957,8242,481,698
1117,1117,34804,12513,2550,760
1118,1118,24575,5450,272,219
1119,1119,19083,7325,1012,283
1120,1120,39409,8279,445,890
1121,1121,6909,2175,503,131
1122,1122,39203,9974,2900,467
1123,1123,40738,17880,2926,615
1124,1124,1304,297,45,9
1125,1125,5743,1728,233,45
1126,1126,34638,15137,4072,877
1127,1127,38676,8703,1398,557
1128,1128,32695,12456,2981,949
1129,1129,31071,11013,3019,824
1130,1130,32586,6024,402,679
1131,1131,15442,5452,585,199
1132,1132,24140,7361,385,622
1133,1133,17269,4078,610,409
1134,1134,23412,4045,1144,395
1135,1135,24169,5210,1007,231
1136,1136,49900,17711,4914,872
1137,1137,14085,3105,343,163
1138,1138,16021,3377,379,327
1139,1139,11223,4306,344,78
1140,1140,44478,13245,684,1175
1141,1141,3769,1524,217,48
1142,1142,38651,15871,2740,1144
1143,1143,34497,8075,852,669
1144,1144,4548,1399,217,129
1145,1145,3134,942,139,69
1146,1146,12455,3576,286,223
1147,1147,21686,7736,409,222
1148,1148,39076,7042,988,1037
1149,1149,13265,4172,455,222
1150,1150,41179,10415,999,642
1151,1151,28465,10253,1466,750
1152,1152,19325,5511,1062,569
1153,1153,45958,10045,753,539
1154,1154,16453,5209,1375,162
1155,1155,49401,9626,2420,465
1156,1156,33741,6422,1755,700
1157,1157,35995,13180,3246,449
1158,1158,37840,15421,954,282
1159,1159,11704,1966,498,197
1160,1160,42278,7563,1785,485
1161,1161,24613,7829,2215,281
1162,1162,2299,628,86,50
1163,1163,40687,8531,1654,863
1164,1164,12438,5520,668,163
1165,1165,34452,10206,2389,938
1166,1166,25973,8677,1439,751
1167,1167,11982,4099,1156,186
1168,1168,41128,13222,3467,278
1169,1169,11616,2939,377,247
1170,1170,47558,10949,2312,560
1171,1171,30156,11588,3299,714
1172,1172,35140,15449,2371,337
1173,1173,2513,471,51,28
1174,1174,49750,17920,1254,456
1175,1175,7750,1384,393,130
1176,1176,4527,714,106,109
1177,1177,6455,1169,239,45
1178,1178,26548,6446,720,321
1179,1179,42057,7903,1435,389
1180,1180,3303,1152,305,43
1181,1181,32205,9344,2501,913
1182,1182,36949,10473,3062,829
1183,1183,12602,4123,676,298
1184,1184,37961,10647,2235,696
1185,1185,23752,6994,746,171
1186,1186,21176,5500,632,266
1187,1187,1006,308,73,8
1188,1188,19793,5755,299,555
1189,1189,32265,7739,1868,804
1190,1190,40125,8802,455,575
1191,1191,27983,11603,1848,314
1192,1192,47854,17760,2618,691
1193,1193,18234,3168,653,326
1194,1194,41187,16156,3573,499
1195,1195,49688,15382,1802,481
1196,1196,5486,1123,137,114
1197,1197,41483,11857,2669,717
1198,1198,22013,3430,214,404
1199,1199,13185,5823,701,107
1200,1200,29732,10945,1184,260
1201,1201,33347,7174,1112,821
1202,1202,33662,15127,2509,834
1203,1203,22643,3941,936,195
1204,1204,18465,7066,479,309
1205,1205,13595,5692,640,197
1206,1206,1826,340,82,20
1207,1207,30029,6730,2009,299
1208,1208,49190,18756,3381,1453
1209,1209,31987,8532,2476,908
1210,1210,11394,3859,233,323
1211,1211,35139,6558,1116,438
1212,1212,24620,10248,2725,257
1213,1213,8400,1854,293,45
1214,1214,19094,6213,925,211
1215,1215,3752,1216,270,83
1216,1216,11157,2916,211,99
1217,1217,6990,2486,334,204
1218,1218,41968,7051,979,371
1219,1219,36150,14005,1140,391
1220,1220,37592,14531,3475,944
1221,1221,29751,11006,609,429
1222,1222,48474,9230,2535,830
1223,1223,29672,9427,1750,511
1224,1224,38139,7856,1075,889
1225,1225,19043,7813,1560,504
1226,1226,11508,1963,174,142
1227,1227,18258,5705,932,445
1228,1228,34158,9007,868,186
1229,1229,24860,9516,1043,572
1230,1230,44141,19428,4949,430
1231,1231,45775,13698,2573,930
1232,1232,22141,6043,788,163
1233,1233,44181,7510,1943,364
1234,1234,3049,642,110,22
1235,1235,38421,13160,1936,662
1236,1236,41892,15097,1720,593
1237,1237,40711,14873,792,1140
1238,1238,43975,13079,3563,307
1239,1239,42872,7211,1366,1219
1240,1240,28259,11207,2785,182
1241,1241,41431,9518,572,280
1242,1242,20916,3626,377,376
1243,1243,7633,2805,513,74
1244,1244,35484,12315,2370,1017
1245,1245,37596,14089,2166,287
1246,1246,42852,13839,3025,966
1247,1247,28988,12025,1102,275
1248,1248,27316,8233,1765,501
1249,1249,40316,11405,1574,519
1250,1250,22276,8987,1375,464
1251,1251,48570,11998,1321,905
1252,1252,25580,9713,2734,290
1253,1253,30648,8711,1300,709
1254,1254,19643,6457,1158,586
1255,1255,20781,3158,935,215
1256,1256,21637,3386,865,481
1257,1257,19085,8125,1444,367
1258,1258,38461,7554,448,534
1259,1259,10070,2311,629,113
1260,1260,17793,6998,510,266
1261,1261,15249,5646,1303,378
1262,1262,12331,3655,1004,278
1263,1263,7249,2381,297,168
1264,1264,38767,10252,2512,1087
1265,1265,22914,5828,1481,353
1266,1266,8899,3656,390,189
1267,1267,40472,17346,3616,842
1268,1268,4547,1097,66,84
1269,1269,10802,2679,601,95
1270,1270,45147,16680,2472,728
1271,1271,40002,12903,935,631
1272,1272,26842,5218,699,453
1273,1273,49844,8213,1230,355
1274,1274,33887,9500,2132,815
1275,1275,32517,10333,1776,692
1276,1276,13851,4409,1319,250
1277,1277,16880,2894,706,220
1278,1278,38749,6853,1493,604
1279,1279,23826,4935,671,509
1280,1280,20976,4211,578,535
1281,1281,29980,10101,1617,842
1282,1282,16301,3421,490,390
1283,1283,6623,1216,77,190
1284,1284,10678,4384,1118,57
1285,1285,46468,18182,2296,779
1286,1286,22749,4838,892,229
1287,1287,35292,13238,2478,726
1288,1288,10263,3679,798,147
1289,1289,44484,13702,1560,289
1290,1290,14152,5473,1119,89
1291,1291,43910,19037,1268,944
1292,1292,44449,18029,3876,1182
1293,1293,2250,534,144,32
1294,1294,25949,7851,1785,716
1295,1295,32762,13433,2456,316
1296,1296,33810,14877,2829,771
1297,1297,3605,808,147,48
1298,1298,26781,9997,545,592
1299,1299,24290,8199,894,715
1300,1300,33850,7879,516,387
1301,1301,26373,11000,2790,151
1302,1302,37368,16245,1728,506
1303,1303,26745,9282,667,389
1304,1304,45433,15162,3129,485
1305,1305,16752,5391,844,214
1306,1306,40673,10118,1877,413
1307,1307,10081,3269,722,101
1308,1308,10051,2439,551,181
1309,1309,9863,2751,762,239
1310,1310,44006,18918,5283,569
1311,1311,37525,11628,2672,360
1312,1312,10536,3878,935,284
1313,1313,28134,12332,1551,665
1314,1314,42736,18375,2176,1046
1315,1315,7997,1515,85,237
1316,1316,41432,9531,1827,446
1317,1317,16216,3555,200,113
1318,1318,32234,6131,1603,538
1319,1319,43570,11423,3004,753
1320,1320,10012,1993,212,152
1321,1321,1983,847,243,20
1322,1322,44996,20089,4810,299
1323,1323,29788,12217,2107,390
1324,1324,30985,12898,2023,756
1325,1325,40841,15135,2195,523
1326,1326,41075,17733,3422,755
1327,1327,43034,17761,4382,775
1328,1328,30596,8783,2366,824
1329,1329,17103,5226,778,399
1330,1330,37549,9996,2411,1091
1331,1331,13442,3190,476,169
1332,1332,19737,5692,885,401
1333,1333,4574,1632,450,75
1334,1334,43342,12374,2854,339
1335,1335,39367,16981,3804,330
1336,1336,28103,6942,390,459
1337,1337,47703,19975,5405,346
1338,1338,22238,7950,2200,553
1339,1339,48079,17788,1294,1089
1340,1340,42554,11016,1993,621
1341,1341,34532,11520,1036,647
1342,1342,3877,1475,410,74
1343,1343,44222,18078,1636,380
1344,1344,47664,7883,1001,1108
1345,1345,30245,7157,681,830
1346,1346,14294,2159,521,75
1347,1347,33612,13667,2540,172
1348,1348,33339,7380,1455,563
1349,1349,27879,7877,1577,143
1350,1350,36870,8606,1782,940
1351,1351,14607,2405,209,311
1352,1352,3406,659,38,66
1353,1353,40536,9709,2719,252
1354,1354,28325,12693,1146,343
1355,1355,44314,15840,3148,1093
1356,1356,12627,5554,1318,176
1357,1357,3348,595,74,47
1358,1358,25834,10232,2451,673
1359,1359,5254,1249,104,117
1360,1360,18984,4722,724,194
1361,1361,14700,4904,379,341
1362,1362,42220,13032,937,975
1363,1363,40634,17479,5183,494
1364,1364,40901,16537,1900,792
1365,1365,41844,10718,883,797
1366,1366,35059,12928,2255,883
1367,1367,40938,8998,1103,402
1368,1368,8746,1374,283,69
1369,1369,14587,5687,1704,223
1370,1370,22875,5830,1466,235
1371,1371,42983,9041,1088,1064
1372,1372,21170,5082,952,511
1373,1373,8460,3009,407,195
1374,1374,41369,18121,4675,407
1375,1375,23147,9876,1676,390
1376,1376,3330,1144,194,68
1377,1377,36190,15155,2509,917
1378,1378,49666,8284,1493,949
1379,1379,45446,11118,2045,463
1380,1380,45924,11458,3197,1143
1381,1381,5339,2353,282,30
1382,1382,25591,8648,2253,493
1383,1383,26530,5470,433,651
1384,1384,21203,7666,986,122
1385,1385,28123,4950,1332,401
1386,1386,20833,4475,561,162
1387,1387,3450,1322,367,55
1388,1388,2634,1026,283,23
1389,1389,23289,9946,2318,421
1390,1390,22452,4332,1160,573
1391,1391,34826,12294,1022,804
1392,1392,31105,8282,2204,245
1393,1393,21380,9187,2037,424
1394,1394,6706,1676,456,50
1395,1395,44187,16511,918,1058
1396,1396,42867,17903,2331,420
1397,1397,19130,5924,1440,416
1398,1398,18868,3675,435,101
1399,1399,41825,13295,1005,776
1400,1400,37003,9085,775,836
1401,1401,19564,6304,585,250
1402,1402,23199,7242,453,132
1403,1403,45269,7475,1090,323
1404,1404,26684,5435,1081,528
1405,1405,46228,16633,3394,592
1406,1406,13985,5088,1107,256
1407,1407,31519,10096,739,789
1408,1408,46783,13589,2227,1034
1409,1409,47544,18064,3028,1363
1410,1410,10418,4253,868,289
1411,1411,26695,5472,1528,353
1412,1412,22283,6372,366,376
1413,1413,24032,7055,1844,289
1414,1414,23846,7900,646,180
1415,1415,47810,18599,2445,1015
1416,1416,20799,6444,967,318
1417,1417,41689,9301,834,711
1418,1418,5329,1344,340,105
1419,1419,29531,9454,1281,660
1420,1420,12343,4305,299,348
1421,1421,38630,15491,1217,768
1422,1422,22323,7065,1805,209
1423,1423,27594,4715,363,699
1424,1424,25832,6412,1354,168
1425,1425,15261,6029,1638,420
1426,1426,42689,16774,4013,918
1427,1427,30686,9493,1400,596
1428,1428,13823,2926,788,172
1429,1429,45535,10990,3141,722
1430,1430,23561,10533,2061,477
1431,1431,34451,9345,765,425
1432,1432,25197,10590,3092,126
1433,1433,37702,14938,2088,1000
1434,1434,3043,671,151,45
1435,1435,21848,7942,1203,346
1436,1436,14842,5176,873,144
1437,1437,26204,10560,1479,404
1438,1438,19905,8942,1945,166
1439,1439,5701,1964,168,154
1440,1440,44117,12397,3688,313
1441,1441,43090,16881,4474,1178
1442,1442,46573,15430,2413,442
1443,1443,34385,9532,2430,502
1444,1444,15794,3249,653,307
1445,1445,48901,10808,1896,746
1446,1446,36793,11880,693,218
1447,1447,32671,11809,924,556
1448,1448,46252,8048,1871,839
1449,1449,19312,5590,388,526
1450,1450,6796,1519,315,146
1451,1451,44825,7773,1620,1118
1452,1452,21479,7172,1978,394
1453,1453,1706,495,88,28
1454,1454,49091,12245,1692,1445
1455,1455,20308,4808,282,570
1456,1456,20927,7703,1470,136
1457,1457,32009,10353,2000,685
1458,1458,20120,7900,1628,244
1459,1459,6407,1204,83,157
1460,1460,17518,3324,399,463
1461,1461,1930,718,144,53
1462,1462,49428,9655,1560,1245
1463,1463,18121,6972,760,172
1464,1464,35562,14530,1971,252
1465,1465,10507,3453,882,272
1466,1466,28062,10694,1170,449
1467,1467,42784,8564,1665,1114
1468,1468,4560,1562,373,36
1469,1469,11983,3465,585,202
1470,1470,35899,7901,1745,529
1471,1471,18211,3524,942,96
1472,1472,30413,8047,1037,555
1473,1473,3688,660,120,51
1474,1474,29297,9760,2079,346
1475,1475,18716,4307,321,399
1476,1476,26634,7679,1680,294
1477,1477,45032,14708,1452,605
1478,1478,46238,20712,2657,243
1479,1479,1555,621,32,11
1480,1480,7809,2777,382,180
1481,1481,17508,3640,203,127
1482,1482,39937,13857,3587,1148
1483,1483,42817,7986,2311,306
1484,1484,40628,7677,1643,1117
1485,1485,38097,14894,1432,296
1486,1486,13075,2954,492,371
1487,1487,42863,12260,3663,1038
1488,1488,46365,19520,4733,606
1489,1489,11614,4462,532,76
1490,1490,26466,6611,429,764
1491,1491,18345,3730,251,540
1492,1492,14151,4713,445,244
1493,1493,10428,3255,513,212
1494,1494,7963,3374,772,60
1495,1495,5778,988,229,141
1496,1496,2229,933,81,46
1497,1497,3479,1215,141,78
1498,1498,26646,8590,1536,759
1499,1499,33157,9729,1468,769
1500,1500,5594,1745,88,161
1501,1501,32592,6073,1116,970
1502,1502,22852,8102,1216,475
1503,1503,43406,7691,1412,1259
1504,1504,6272,2523,605,76
1505,1505,14311,2904,173,208
1506,1506,13517,3239,477,103
1507,1507,46143,11894,847,960
1508,1508,49190,10174,599,277
1509,1509,39859,8830,1299,989
1510,1510,43166,10459,1919,1116
1511,1511,30445,13394,724,410
1512,1512,23132,8936,542,184
1513,1513,43850,15356,2527,962
1514,1514,36164,7040,1371,1016
1515,1515,3416,1266,218,18
1516,1516,41525,6799,1531,343
1517,1517,12288,4175,1152,313
1518,1518,7376,2115,196,145
1519,1519,7968,1468,291,162
1520,1520,5135,2009,314,129
1521,1521,49360,17449,2286,1451
1522,1522,38746,12157,1585,1128
1523,1523,14974,5679,1125,200
1524,1524,8913,2069,495,82
1525,1525,25243,7977,1273,710
1526,1526,3667,696,172,76
1527,1527,25650,9831,529,440
1528,1528,1416,215,60,32
1529,1529,39910,16605,2558,1005
1530,1530,32195,11516,1169,675
1531,1531,35281,10059,1104,330
1532,1532,46329,7472,709,810
1533,1533,6768,2288,562,92
1534,1534,1299,412,40,38
1535,1535,7270,2440,648,215
1536,1536,34262,7393,1793,736
1537,1537,19115,3171,247,166
1538,1538,32091,9603,863,900
1539,1539,4540,1559,189,72
1540,1540,22908,7675,2091,374
1541,1541,7843,2918,820,73
1542,1542,2904,858,67,79
1543,1543,48277,13683,2667,747
1544,1544,49961,17639,2318,1222
1545,1545,22373,4884,533,342
1546,1546,14104,3704,389,236
1547,1547,32746,5445,865,340
1548,1548,40939,11728,1722,344
1549,1549,48174,10032,1400,565
1550,1550,23012,4330,965,149
1551,1551,9945,1823,303,153
1552,1552,23516,5078,628,209
1553,1553,42811,18658,5156,832
1554,1554,37225,15132,1083,983
1555,1555,33061,13510,1406,556
1556,1556,31327,7322,1702,733
1557,1557,17164,3850,610,181
1558,1558,39782,17260,4805,1092
1559,1559,28379,12601,756,475
1560,1560,34044,5449,995,578
1561,1561,46655,18493,3016,513
1562,1562,37601,14135,3156,570
1563,1563,15287,2901,359,323
1564,1564,6946,1075,233,62
1565,1565,31099,12669,3000,174
1566,1566,30808,8907,754,695
1567,1567,13120,5076,723,217
1568,1568,42510,6393,1322,621
1569,1569,46269,11561,672,723
1570,1570,18680,6713,1363,362
1571,1571,14575,5630,395,393
1572,1572,49218,21147,3778,1365
1573,1573,24854,10349,804,351
1574,1574,41575,6746,955,881
1575,1575,47194,8027,1824,477
1576,1576,22949,5085,398,389
1577,1577,39018,16049,3622,929
1578,1578,15774,3882,1065,277
1579,1579,28717,6695,440,391
1580,1580,32865,9873,2541,550
1581,1581,35858,12675,2322,441
1582,1582,41694,10858,2370,931
1583,1583,5300,1094,296,38
1584,1584,26603,11156,1362,769
1585,1585,8167,1628,126,71
1586,1586,10863,4480,807,224
1587,1587,20213,5557,1225,571
1588,1588,32057,8142,1310,676
1589,1589,20104,4155,230,503
1590,1590,35053,12037,1840,475
1591,1591,43339,16730,2869,938
1592,1592,35744,14389,2321,450
