conversion_id,lead_id,campaign_id,revenue,conversion_date
736,79043,3686,624.09,2025-06-23
737,87300,1672,560.04,2025-09-07
738,11630,5254,805.41,2026-03-24
739,63442,9521,1133.13,2024-11-18
740,78047,6107,818.26,2026-07-05
741,31865,7632,196.28,2025-07-30
742,67442,980,259.88,2025-12-01
743,7654,7310,360.54,2025-12-31
744,54508,3085,499.22,2025-09-09
745,1376,9086,638.31,2025-01-12
746,82665,2230,342.79,2025-03-02
747,80342,6485,540.98,2025-02-16
748,64593,7457,337.75,2026-02-15
749,11516,1206,362.94,2026-04-19
750,56127,3015,243.88,2025-11-16
751,64413,8061,310.56,2026-03-01
752,30620,2556,250.68,2025-05-10
753,76624,4370,302.49,2026-01-13
754,74470,403,834.49,2025-05-03
755,96650,112,306.53,2024-12-21
756,77791,8713,1837.55,2024-11-18
757,8921,3174,630.59,2026-07-18
758,90998,4716,540.46,2026-01-02
759,51458,3356,320.8,2025-02-09
760,28228,7673,699.35,2026-01-21
761,59437,6972,369.51,2026-09-03
762,39793,6945,523.74,2024-09-20
763,49748,2943,1772.32,2025-07-12
764,79486,5524,469.64,2026-03-28
765,74564,6115,875.36,2025-07-07
766,85527,2912,346.68,2025-03-05
767,16423,3433,484.2,2025-12-19
768,46992,3889,1194.4,2026-07-25
769,82471,2776,360.15,2026-06-01
770,65226,9914,1219.53,2026-06-27
771,21988,814,701.96,2026-06-22
772,91217,3749,371.95,2026-01-16
773,73142,3625,676.01,2026-06-29
774,94862,4194,801.33,2025-02-05
775,32225,4661,672.43,2026-08-27
776,38359,4721,224.73,2026-02-14
777,42954,3425,342.55,2025-01-19
778,57773,2367,435.39,2026-07-12
779,61902,5299,474.75,2025-03-09
780,38376,8323,672.05,2025-07-20
781,58922,1471,538.53,2025-05-06
782,91288,4161,252.73,2025-02-13
783,45548,7752,595.92,2025-07-20
784,82519,4384,668.67,2025-01-20
785,46194,1152,651.9,2026-06-24
786,90000,9058,845.89,2026-06-15
787,57150,1214,747.67,2026-02-20
788,65901,3518,619.92,2026-01-21
789,57338,2600,475.76,2025-06-26
790,5231,1143,214.76,2026-06-06
791,71037,1941,610.82,2026-04-11
792,24387,4247,546.67,2025-06-11
793,4386,7325,564.41,2026-02-12
794,73732,9523,260.25,2025-06-05
795,67734,8136,287.0,2024-09-15
796,72775,666,834.29,2026-06-11
797,90202,1035,483.1,2026-02-21
798,99054,3943,692.81,2025-06-03
799,45187,2074,499.78,2026-08-16
800,13721,18,500.14,2024-10-02
801,79880,8356,787.72,2025-07-12
802,57786,4455,380.69,2025-10-14
803,75911,8381,517.01,2026-04-29
804,12534,1781,391.06,2025-06-13
805,55294,8801,396.53,2025-08-22
806,87253,1695,422.17,2024-12-22
807,443,5448,550.63,2025-07-22
808,60497,2167,387.85,2026-07-19
809,82536,3545,923.23,2025-12-23
810,66382,6938,315.04,2025-07-29
811,41326,5151,448.79,2026-01-24
812,71263,6824,395.49,2026-05-04
813,22022,1084,1015.86,2026-03-28
814,58096,8310,543.63,2025-05-31
815,9516,4222,825.44,2025-05-25
816,66692,2911,234.44,2025-05-07
817,78121,8362,563.14,2026-08-18
818,66915,5118,768.79,2024-11-12
819,37215,5261,513.44,2024-09-10
820,43807,5589,839.44,2025-11-16
821,56153,5733,380.45,2025-04-21
822,15059,3187,996.92,2024-12-08
823,37962,420,1555.34,2026-01-31
824,87653,491,410.99,2025-08-04
825,55979,553,394.35,2025-05-13
826,25694,6965,1019.12,2026-03-18
827,81061,5474,1085.49,2025-09-24
828,50038,7486,379.39,2026-08-07
829,54261,5043,399.38,2025-06-17
830,5243,6867,427.99,2025-11-29
831,47689,1202,251.58,2026-06-20
832,31549,9383,311.27,2025-08-18
833,61849,5815,298.25,2024-11-15
834,1382,8587,335.66,2025-04-13
835,49085,1826,484.28,2025-11-10
836,92669,3452,553.97,2025-03-16
837,45411,4305,1069.82,2026-08-17
838,38549,4433,299.11,2026-01-02
839,2448,2201,806.06,2026-04-04
840,19039,778,442.75,2024-10-23
841,52440,5711,480.71,2026-07-02
842,15315,4153,690.5,2026-03-27
843,47171,2258,281.08,2024-11-11
844,78362,9830,596.57,2026-05-30
845,59785,9872,535.51,2026-05-13
846,58651,5689,630.32,2025-09-15
847,44417,623,569.4,2025-05-26
848,19529,2374,1681.85,2026-03-29
849,3948,9206,358.21,2026-06-21
850,43650,766,377.85,2025-10-23
851,8683,5268,360.84,2025-03-18
852,19199,2722,373.25,2024-09-11
853,70669,2533,358.28,2025-01-04
854,46673,7164,892.93,2025-04-17
855,87795,3925,1002.5,2025-05-26
856,69199,3618,370.42,2025-11-10
857,2839,2139,325.0,2025-01-02
858,64186,353,623.72,2025-09-17
859,95084,5422,373.86,2026-03-02
860,77193,1340,676.18,2025-02-23
861,86312,962,545.37,2025-02-26
862,49211,4666,230.93,2025-08-27
863,2423,7432,1068.22,2026-02-02
864,74116,3695,1209.47,2025-08-01
865,52816,9535,362.71,2024-12-25
866,84210,6028,405.92,2025-10-13
867,37185,3717,568.46,2025-01-18
868,79744,5429,582.44,2025-11-01
869,30006,9626,684.9,2024-11-21
870,6037,2534,1346.28,2025-06-11
871,29883,8215,451.03,2025-03-05
872,84891,2532,330.58,2025-05-23
873,86387,8216,247.24,2025-11-05
874,28637,1631,341.91,2025-12-01
875,37801,8050,484.65,2026-05-02
876,48074,8916,1208.67,2025-10-03
877,72163,2929,380.39,2026-05-14
878,99112,7826,551.09,2026-01-27
879,88577,7068,488.72,2026-05-13
880,19904,9558,892.65,2026-01-19
881,49249,7638,1743.18,2026-05-14
882,68638,7288,377.88,2026-08-20
883,16293,6160,385.79,2025-01-14
884,58742,3162,830.54,2024-09-19
885,56527,5103,692.94,2025-10-17
886,54357,4716,1240.6,2026-07-14
887,1493,644,659.82,2024-12-13
888,66041,2097,411.72,2026-05-23
889,91581,8939,662.04,2025-10-22
890,52573,4068,857.78,2024-10-27
891,66785,1269,742.66,2026-03-23
892,56165,9232,635.01,2026-07-22
893,92549,9852,839.95,2024-09-10
894,48096,8097,884.17,2025-02-06
895,51145,3033,983.46,2025-10-05
896,9219,254,681.54,2024-11-06
897,21399,7083,453.25,2025-12-13
898,83384,1701,530.25,2025-05-20
899,98973,4427,900.77,2025-06-07
900,42202,5715,327.51,2026-04-12
901,22428,2505,592.49,2025-07-07
902,13813,4306,404.77,2026-08-04
903,89488,680,499.88,2026-05-01
904,45414,7954,933.77,2026-08-20
905,7957,8940,542.15,2026-06-30
906,67046,8338,504.32,2025-12-26
907,91225,9409,249.65,2024-11-10
908,20346,901,715.6,2024-10-03
909,73366,998,680.44,2025-08-16
910,28774,8594,1453.35,2025-10-28
911,13647,7371,422.47,2025-12-29
912,55124,4279,549.81,2026-01-16
913,35385,7119,558.19,2025-12-16
914,90889,5483,1084.34,2025-02-07
915,8087,3766,469.82,2025-03-12
916,35423,4575,566.52,2025-05-20
917,93679,8525,667.77,2026-02-20
918,38504,3449,540.94,2025-01-24
919,88666,6594,394.17,2026-08-06
920,2871,8379,542.97,2025-02-15
921,72476,1793,842.87,2025-06-16
922,33524,2071,294.93,2025-08-01
923,11145,5239,526.62,2024-10-26
924,33956,5354,347.21,2026-04-23
925,5609,7316,895.63,2025-08-06
926,70502,4590,230.08,2026-05-09
927,46395,6429,372.61,2026-03-17
928,66790,7655,595.03,2026-08-12
929,72045,3613,1077.89,2025-09-11
930,81734,6400,476.81,2024-12-07
931,45774,5984,373.31,2025-08-31
932,75853,4901,1262.16,2026-08-22
933,27708,2066,238.89,2025-08-30
934,31154,2840,164.12,2026-01-02
935,72488,9674,614.01,2026-01-06
936,89484,9579,383.36,2025-08-17
937,58174,1599,295.71,2025-06-15
938,60487,4776,702.17,2026-05-24
939,94713,9497,556.63,2026-05-07
940,49863,6859,371.65,2025-04-22
941,26458,9151,259.78,2025-03-30
942,49862,2533,762.21,2025-08-11
943,24537,521,682.05,2025-02-17
944,6430,9370,468.91,2025-07-29
945,44848,7923,1240.56,2026-07-30
946,34694,5256,288.58,2026-04-04
947,94224,8745,229.81,2026-04-02
948,78550,3210,348.64,2024-10-20
949,32720,2835,481.64,2026-05-24
950,20083,4543,556.5,2026-08-27
951,5256,7599,436.76,2025-01-24
952,87199,5149,587.59,2025-11-22
953,63777,1055,263.55,2026-01-16
954,98793,3884,1014.23,2026-07-26
955,72035,7967,472.92,2026-07-23
956,81634,2469,861.48,2024-09-19
957,1640,7753,584.85,2025-01-16
958,95147,3635,619.17,2025-03-19
959,63014,7265,655.16,2025-07-10
960,93718,3551,616.37,2024-08-31
961,73556,3319,679.5,2026-08-07
962,72751,3092,957.74,2024-09-16
963,53948,2385,543.63,2024-09-13
964,12111,4661,702.4,2026-08-11
965,57209,823,471.13,2025-09-09
966,549,4481,1012.38,2024-08-28
967,18083,5851,351.36,2025-05-24
968,33554,667,1212.54,2026-01-19
969,49425,5188,482.95,2024-11-02
970,20669,3601,240.96,2025-10-25
971,9776,4148,525.34,2026-05-17
972,83776,5440,350.54,2025-11-23
973,40727,3095,750.19,2025-02-04
974,93168,8867,355.56,2025-04-09
975,55463,5013,394.22,2024-12-30
976,15177,1219,191.57,2024-08-20
977,79586,3097,393.01,2024-09-18
978,51467,431,150.0,2025-09-19
979,15141,6540,223.2,2025-06-11
980,79911,1183,720.69,2026-02-03
981,35135,8938,729.89,2025-02-06
982,45533,199,609.55,2024-12-03
983,82647,5153,303.84,2025-08-09
984,49390,1499,481.13,2026-07-06
985,15998,2840,491.86,2026-07-16
986,5582,8428,276.12,2025-05-15
987,1824,9305,1044.92,2024-10-24
988,956,9547,764.09,2024-10-21
989,6882,4746,441.21,2026-04-05
990,71833,7148,499.42,2026-04-06
991,23873,7457,546.86,2026-05-07
992,36057,2433,177.53,2026-08-09
993,76432,6094,435.46,2025-12-18
994,28295,5088,350.38,2025-06-05
995,43606,8855,298.63,2026-02-27
996,7586,7369,428.14,2025-01-26
997,45206,1792,1210.57,2024-09-09
998,16411,4044,678.86,2026-04-18
999,2321,9055,370.34,2025-08-07
1000,57295,7973,656.09,2026-07-09
1001,22857,7048,991.95,2026-05-18
1002,48248,8914,782.36,2026-01-25
1003,78397,6133,507.66,2026-08-04
1004,79382,9525,356.57,2025-05-03
1005,85379,6825,698.62,2025-02-28
1006,50251,3658,599.89,2024-10-05
1007,99160,440,770.93,2026-03-01
1008,42847,9219,676.94,2026-04-23
1009,31812,566,832.79,2025-10-06
1010,49154,8244,377.05,2025-12-16
1011,56482,6710,952.13,2026-01-06
1012,24881,5891,543.92,2026-01-16
1013,7612,2961,1390.79,2026-05-08
1014,68456,3943,349.12,2025-04-17
1015,87269,8348,1173.78,2025-11-18
1016,97156,7870,544.0,2025-07-07
1017,46835,9234,355.77,2025-07-24
1018,13725,3563,386.86,2025-07-26
1019,93950,9848,419.82,2026-08-15
1020,5693,573,609.16,2025-06-10
1021,55052,1269,639.97,2024-10-29
1022,74435,9323,369.87,2025-01-07
1023,55630,501,486.79,2025-07-29
1024,29236,5655,1438.18,2025-04-11
1025,49821,5371,1168.85,2026-01-21
1026,44500,3000,612.88,2026-02-06
1027,8977,6750,502.2,2025-05-20
1028,34534,5996,523.23,2026-04-10
1029,40793,9516,669.65,2026-05-24
1030,33240,7719,295.48,2025-06-20
1031,14955,3561,433.25,2026-08-03
1032,67799,4678,213.94,2026-04-12
1033,47933,8448,601.61,2025-01-14
1034,2285,2808,681.02,2026-06-06
1035,78557,2773,386.99,2025-07-21
1036,25760,6904,1082.46,2025-08-17
1037,12100,3236,266.96,2025-04-09
1038,73573,2326,236.94,2026-07-08
1039,6747,7314,551.27,2026-04-13
1040,43623,4335,831.76,2025-06-16
1041,64356,5209,1143.63,2025-03-07
1042,50478,3200,391.72,2025-10-27
1043,33447,4823,845.0,2025-02-08
1044,74004,3680,483.35,2026-05-04
1045,90124,2328,452.0,2025-12-01
1046,61569,4926,766.5,2026-05-19
1047,28148,667,682.77,2026-07-10
1048,6361,8845,224.04,2026-03-22
1049,88677,8733,1030.99,2026-03-16
1050,40069,7130,982.45,2026-04-15
1051,86841,7316,360.4,2025-03-16
1052,72301,464,600.58,2025-04-18
1053,78374,8835,630.82,2025-09-02
1054,41011,96,561.35,2025-12-27
1055,79353,7748,374.22,2025-09-30
1056,83473,1937,352.2,2026-08-01
1057,68270,5006,486.49,2026-04-09
1058,58277,3546,885.69,2024-12-23
1059,24645,9822,646.65,2025-08-21
1060,3967,2161,409.4,2025-09-01
1061,48106,3650,724.77,2026-01-07
1062,45586,6656,150.0,2025-10-15
1063,59274,1520,875.14,2025-08-28
1064,23569,1294,206.47,2025-04-14
1065,14667,9883,411.08,2026-01-22
1066,19104,1097,281.51,2025-04-02
1067,13167,5479,257.92,2025-06-04
1068,31389,237,880.43,2026-01-02
1069,89011,8194,390.0,2025-10-14
1070,98513,9002,585.96,2024-11-17
1071,3474,9301,481.32,2026-04-02
1072,28588,9764,625.48,2026-07-03
1073,95425,1175,512.04,2025-11-21
1074,44610,7274,259.43,2026-05-22
1075,82903,6456,810.89,2025-12-04
1076,27839,1970,384.95,2025-07-12
1077,94211,5911,226.27,2025-08-13
1078,75250,8450,397.8,2025-03-24
1079,84017,1527,1043.55,2026-06-19
1080,82432,3604,753.79,2025-08-07
1081,882,4083,413.92,2025-01-09
1082,49711,7985,413.8,2026-02-12
1083,80753,4835,419.55,2024-11-21
1084,13968,9273,1391.83,2026-08-15
1085,11724,1166,596.43,2026-02-06
1086,91973,1889,610.95,2024-09-28
1087,24368,2261,824.8,2024-10-24
1088,98726,1060,555.24,2025-03-09
1089,82066,7384,432.89,2024-12-10
1090,59017,9522,446.67,2026-02-17
1091,82232,9066,475.42,2025-07-06
1092,57589,1253,483.66,2024-10-04
1093,78745,5220,708.97,2025-02-01
1094,65223,1836,505.71,2026-03-05
1095,3973,2540,710.75,2026-09-09
1096,90910,1248,473.26,2026-08-14
1097,7708,5215,512.51,2024-09-21
1098,44446,2172,181.44,2025-06-01
1099,54148,4156,779.12,2026-05-18
1100,31525,4562,585.96,2026-05-04
1101,14176,3450,811.6,2025-09-07
1102,13381,6055,150.0,2025-03-31
1103,7509,878,1399.94,2025-12-24
1104,40526,3521,459.53,2026-06-06
1105,24434,3577,857.56,2026-04-18
1106,19686,1717,292.96,2025-02-24
1107,7092,2262,669.4,2026-04-29
1108,19753,3299,290.99,2025-06-15
1109,6315,7891,360.72,2026-01-10
1110,63844,8597,1283.08,2025-11-06
1111,70983,1389,447.94,2025-04-28
1112,7865,5510,549.34,2025-08-30
1113,19131,3448,761.3,2025-11-15
1114,3970,5541,631.34,2025-12-14
1115,82305,7349,531.24,2025-01-13
1116,36211,4348,591.39,2025-04-14
1117,38044,2009,1638.78,2025-12-03
1118,59839,6691,478.76,2025-01-04
1119,82816,4890,544.87,2026-04-03
1120,34237,9018,833.24,2026-06-27
1121,7657,2463,856.42,2024-11-13
1122,30782,2280,892.04,2026-05-06
1123,22391,3307,678.15,2025-08-06
1124,89811,8731,278.24,2025-06-24
1125,59124,7522,1115.12,2025-03-05
1126,29945,5328,277.78,2025-07-02
1127,7183,6056,573.25,2024-11-16
1128,57170,4713,337.94,2025-07-07
1129,17245,5029,477.2,2025-11-10
1130,91915,3022,580.79,2024-12-18
1131,4827,1982,578.64,2024-12-10
1132,93659,7898,608.48,2025-05-25
1133,4022,3848,1104.18,2026-02-23
1134,71709,9882,618.17,2025-06-20
1135,87600,4937,436.12,2026-09-02
1136,35327,5382,797.95,2025-01-05
1137,57710,6380,893.13,2025-08-04
1138,50106,6003,266.72,2025-08-27
1139,52197,4207,664.28,2025-09-25
1140,69483,4598,699.65,2025-07-11
1141,82470,1675,424.63,2025-11-06
1142,99497,537,980.29,2025-09-25
1143,65849,4117,457.13,2025-08-09
1144,50645,3328,524.68,2024-11-01
1145,11843,6920,451.9,2025-10-04
1146,77876,3386,496.6,2026-03-27
1147,20842,8195,284.82,2025-08-15
1148,2714,2189,239.84,2025-12-31
1149,21869,7938,1093.62,2026-06-26
1150,23620,4952,322.63,2025-04-25
1151,24265,3294,300.16,2025-10-15
1152,34079,7224,167.89,2026-05-11
1153,48186,4082,358.0,2024-10-04
1154,21857,2680,254.28,2024-10-18
1155,67125,8985,1119.91,2024-10-02
1156,30880,2361,816.4,2026-03-08
1157,295,411,349.3,2024-09-17
1158,89376,6484,1519.62,2025-07-14
1159,52103,9195,805.03,2026-03-31
1160,79442,158,418.88,2025-12-25
1161,87694,4888,150.0,2025-10-11
1162,76750,273,1549.16,2025-06-04
1163,95279,2512,245.97,2026-03-26
1164,98984,2052,216.44,2026-07-17
1165,12398,1588,821.63,2025-11-04
1166,57679,4203,1668.83,2025-12-25
1167,59696,6035,984.5,2025-12-13
1168,83874,6470,653.25,2025-04-19
1169,11582,3652,663.4,2025-01-01
1170,80405,3813,754.99,2025-03-28
1171,48849,8751,720.15,2025-11-01
1172,58166,616,567.13,2025-05-07
1173,49609,4625,519.1,2026-07-14
1174,73267,1416,477.57,2026-04-09
1175,60551,426,337.99,2026-06-04
1176,43451,9741,428.23,2026-05-19
1177,35311,1407,211.35,2025-01-28
1178,79462,7434,469.11,2024-11-04
1179,57015,7798,300.58,2025-10-03
1180,29431,3304,283.78,2024-12-29
1181,20660,7029,539.12,2026-06-09
1182,29100,2963,988.31,2025-11-18
1183,87480,9135,779.89,2026-02-06
1184,66197,2891,224.7,2025-08-03
1185,27297,8802,300.42,2025-01-09
1186,25570,6451,788.7,2026-06-16
1187,22898,8325,301.5,2025-08-09
1188,33373,3429,440.4,2024-11-14
1189,72048,2675,648.74,2024-09-11
1190,4665,2401,303.64,2025-11-12
1191,63755,8189,519.41,2025-06-20
1192,12981,2731,252.9,2026-06-01
1193,30328,2459,364.79,2025-11-02
1194,67274,7694,578.18,2025-05-09
1195,91980,8338,222.18,2026-07-15
1196,9453,499,614.15,2025-03-12
1197,50742,7823,487.93,2025-07-26
1198,76701,7190,649.53,2025-09-16
1199,5902,4183,551.12,2024-10-31
1200,57084,2958,974.64,2025-02-13
1201,36867,535,524.59,2026-06-29
1202,4867,6760,397.54,2026-03-24
1203,16898,5302,523.82,2025-04-25
1204,73577,4969,646.55,2024-10-31
1205,42101,5662,504.94,2026-07-11
1206,15453,9469,502.85,2026-07-06
1207,36678,3393,346.89,2025-02-13
1208,22486,406,353.74,2026-06-19
1209,40210,2023,244.37,2025-12-26
1210,54535,9263,1181.79,2024-09-28
1211,46591,3218,264.56,2025-02-15
1212,70057,4308,348.47,2024-11-26
1213,41695,7824,344.05,2025-02-04
1214,54441,4621,770.83,2025-01-28
1215,61356,8088,425.19,2024-09-28
1216,61541,9661,919.54,2025-02-11
1217,25675,701,351.87,2026-08-15
1218,23631,7530,566.51,2026-08-19
1219,26623,6293,324.51,2025-05-22
1220,54949,1576,1440.25,2025-02-24
1221,35578,8577,272.11,2025-05-18
1222,50965,9988,575.31,2024-11-06
1223,53651,6334,676.47,2025-09-23
1224,44643,8943,606.01,2025-02-21
1225,44644,826,449.15,2026-04-14
1226,30660,7212,461.78,2026-02-06
1227,22267,1968,503.66,2025-11-22
1228,93793,2525,457.83,2026-04-07
1229,7464,7829,797.87,2025-09-20
1230,28052,4740,1488.11,2025-07-22
1231,11874,4206,372.88,2026-02-25
1232,88523,3808,248.41,2025-04-24
1233,6232,209,471.47,2025-07-20
1234,13836,7089,1789.79,2025-06-26
1235,34870,2128,329.69,2025-12-21
1236,18812,2203,1118.29,2026-04-17
1237,98047,9281,1140.08,2025-08-09
1238,3348,6115,373.61,2024-10-20
1239,33336,6210,654.91,2025-03-18
1240,22523,8252,1112.31,2024-11-30
1241,11353,4662,407.66,2025-01-01
1242,81168,8051,445.06,2025-01-13
1243,50811,9371,368.4,2025-09-15
1244,92837,7092,296.67,2026-03-20
1245,75183,3513,356.15,2025-03-16
1246,5920,5388,267.21,2025-02-13
1247,14150,6177,501.22,2026-07-31
1248,57513,3037,335.3,2026-01-14
1249,82645,3922,553.85,2025-07-05
1250,17870,3023,226.34,2026-06-26
1251,68400,2654,581.4,2025-10-23
1252,23169,7765,747.52,2024-10-16
1253,24343,5023,181.84,2026-05-31
1254,62733,7508,594.09,2024-09-18
1255,83742,3436,910.35,2026-08-20
1256,57623,8635,269.13,2025-10-15
1257,99695,3414,1137.16,2025-05-09
1258,76623,923,607.6,2026-04-29
1259,96456,381,346.37,2025-10-02
1260,56809,462,479.2,2025-10-12
1261,82015,8458,651.43,2025-08-10
1262,89776,4285,511.84,2026-01-18
1263,41177,7013,645.08,2026-06-09
1264,65697,830,310.96,2025-08-04
1265,9615,1959,536.29,2025-05-19
1266,46039,8008,243.02,2026-06-08
1267,5354,7583,466.09,2026-01-29
1268,73854,1551,313.58,2025-04-22
1269,95408,341,341.12,2025-05-02
1270,95123,3820,914.2,2024-11-20
1271,81663,2371,850.36,2025-05-24
1272,39219,1812,668.19,2025-02-11
1273,31375,3184,285.39,2026-03-09
1274,30803,5059,420.65,2026-04-12
1275,49044,545,903.75,2025-12-01
1276,25603,2019,528.93,2026-09-02
1277,654,4502,1571.31,2026-06-20
1278,29608,444,599.84,2026-03-09
1279,53783,9048,542.41,2025-07-28
1280,51360,894,422.18,2024-11-20
1281,79391,858,526.77,2026-01-12
1282,25100,1851,456.58,2025-05-22
1283,75208,2224,702.08,2024-10-17
1284,61537,38,795.01,2024-10-17
1285,79480,2828,332.62,2026-04-21
1286,67476,9967,253.25,2026-02-25
1287,40772,1609,196.74,2025-08-17
1288,56585,6641,635.24,2025-12-14
1289,7164,4497,283.81,2024-11-28
1290,39920,67,167.93,2026-01-29
1291,63771,3502,598.42,2025-09-07
1292,7845,8145,1713.85,2025-03-04
1293,97964,6290,491.26,2026-05-27
1294,48523,9510,749.38,2024-11-25
1295,96691,1508,513.33,2026-02-12
1296,20772,1273,468.98,2026-05-26
1297,82688,9430,780.19,2025-11-09
1298,57205,4974,426.18,2025-05-18
1299,79146,9184,563.23,2025-06-23
1300,73182,4510,578.74,2026-06-30
1301,15003,8980,352.82,2025-10-11
1302,45705,6932,809.18,2025-11-03
1303,27490,2743,451.48,2026-05-11
1304,85340,171,337.69,2024-11-29
1305,62938,9041,644.36,2025-01-16
1306,56973,6764,314.43,2025-02-20
1307,68737,3329,499.74,2026-07-30
1308,14206,8237,490.51,2024-11-21
1309,43983,3776,848.06,2025-09-14
1310,75340,4958,624.75,2025-05-13
1311,58908,9880,486.62,2024-10-20
1312,20603,1751,741.65,2025-07-21
1313,10001,8035,987.43,2026-03-09
1314,10959,2445,651.26,2025-10-11
1315,87904,196,495.31,2026-01-05
1316,36794,2060,255.72,2026-06-07
1317,39401,2503,289.29,2025-04-10
1318,41025,3006,423.01,2026-02-01
1319,8825,3878,363.31,2024-09-11
1320,8189,6428,448.77,2025-04-21
1321,22920,891,506.91,2025-10-13
1322,91807,919,642.17,2025-05-30
1323,16351,4983,475.68,2024-11-17
1324,39933,9684,628.45,2025-03-20
1325,92297,6451,508.89,2025-08-26
1326,50786,4043,183.51,2026-03-25
1327,42248,4775,308.07,2025-03-14
1328,97362,1862,458.5,2025-09-16
1329,6583,6786,269.12,2025-11-30
1330,70371,8341,665.12,2025-12-18
1331,18490,1087,1059.31,2025-01-05
1332,70308,8043,906.31,2025-01-31
1333,21613,5778,442.87,2026-05-30
1334,45721,705,1038.32,2026-07-04
1335,42381,3530,530.77,2024-11-16
1336,31534,4615,416.32,2025-12-10
1337,84246,3479,362.6,2025-07-04
1338,71567,8906,423.59,2026-01-17
1339,74902,5577,405.82,2025-02-12
1340,69249,9264,536.58,2025-04-06
1341,20029,8730,533.94,2024-10-01
1342,659,7521,493.5,2026-01-13
1343,26343,5921,613.06,2025-11-14
1344,69216,1194,893.66,2026-05-26
1345,41212,8071,792.17,2025-04-20
1346,97878,3929,234.52,2025-04-16
1347,13987,2570,150.0,2025-06-23
1348,83014,3341,786.16,2026-07-18
1349,9543,35,248.78,2026-02-27
1350,32477,4519,440.37,2024-10-10
1351,25954,9390,274.5,2025-09-22
1352,93565,89,200.14,2026-04-10
1353,31174,3854,645.96,2024-12-05
1354,36724,1016,720.24,2025-07-13
1355,41763,2076,369.35,2024-09-11
1356,81423,7445,150.0,2025-09-21
1357,9899,256,374.98,2025-06-12
1358,89215,2139,599.38,2025-08-03
1359,77423,6147,235.23,2026-08-10
1360,82023,9536,540.06,2026-01-17
1361,76787,5374,488.99,2026-05-04
1362,83379,5235,658.29,2026-03-03
1363,16253,7816,523.11,2025-06-02
1364,71407,6414,302.92,2026-01-12
1365,37019,3194,896.31,2026-03-15
